"Data","Último","Abertura","Alta","Baixa","Vol.","Var. %"
"16.03.2022","145,15","141,89","146,90","140,99","2,12M","4,13%"
"15.03.2022","139,39","138,03","140,53","137,26","1,77M","1,79%"
"14.03.2022","136,94","136,63","138,91","135,55","1,67M","0,45%"
"11.03.2022","136,33","139,64","140,11","136,22","1,24M","-1,62%"
"10.03.2022","138,58","136,91","139,00","135,10","1,65M","-0,22%"
"09.03.2022","138,88","138,65","140,60","138,37","1,65M","2,97%"
"08.03.2022","134,88","134,39","138,84","133,07","1,73M","0,31%"
"07.03.2022","134,46","139,02","139,47","134,17","1,96M","-3,09%"
"04.03.2022","138,75","141,57","141,80","137,76","2,05M","-2,92%"
"03.03.2022","142,92","144,09","144,33","140,23","1,32M","-0,04%"
"02.03.2022","142,98","141,38","143,97","140,31","1,23M","2,45%"
"01.03.2022","139,56","143,76","144,50","138,76","1,93M","-3,46%"
"28.02.2022","144,56","142,54","145,11","141,75","1,55M","-0,48%"
"25.02.2022","145,26","144,40","145,69","142,94","1,79M","1,77%"
"24.02.2022","142,74","135,45","143,50","134,13","2,90M","2,18%"
"23.02.2022","139,69","143,70","145,12","139,27","1,66M","-1,77%"
"22.02.2022","142,21","142,74","145,18","141,28","1,43M","-0,88%"
"18.02.2022","143,47","143,01","144,53","141,53","1,79M","0,03%"
"17.02.2022","143,42","144,52","146,01","142,82","2,24M","-1,87%"
"16.02.2022","146,15","145,40","147,08","145,15","1,42M","-0,29%"
"15.02.2022","146,58","146,80","148,70","145,94","1,85M","1,69%"
"14.02.2022","144,14","144,31","145,91","142,81","2,06M","-0,08%"
"11.02.2022","144,25","148,78","149,47","143,44","2,24M","-2,42%"
"10.02.2022","147,83","151,05","154,23","147,14","2,72M","-3,54%"
"09.02.2022","153,26","153,73","156,00","152,94","2,27M","1,31%"
"08.02.2022","151,28","151,82","152,64","149,16","2,69M","-0,37%"
"07.02.2022","151,84","149,49","154,24","148,27","3,36M","2,11%"
"04.02.2022","148,70","149,15","150,45","147,03","2,08M","0,49%"
"03.02.2022","147,97","152,90","154,18","147,68","2,11M","-5,66%"
"02.02.2022","156,85","156,25","157,40","154,35","1,63M","0,71%"
"01.02.2022","155,75","154,24","156,42","152,45","2,15M","0,85%"
"31.01.2022","154,43","149,81","154,65","149,76","3,25M","3,08%"
"28.01.2022","149,81","149,47","150,07","143,64","2,64M","-0,03%"
"27.01.2022","149,85","156,41","156,50","145,79","3,51M","-4,32%"
"26.01.2022","156,62","160,15","162,81","155,18","2,31M","-0,65%"
"25.01.2022","157,65","155,97","160,00","152,93","1,61M","-1,05%"
"24.01.2022","159,32","155,24","159,94","150,69","3,07M","-0,23%"
"21.01.2022","159,68","162,61","163,49","159,47","1,98M","-3,10%"
"20.01.2022","164,79","169,91","171,54","164,19","1,37M","-1,79%"
"19.01.2022","167,79","172,29","172,89","167,64","1,56M","-1,74%"
"18.01.2022","170,76","173,29","173,79","169,27","2,48M","-2,41%"
"14.01.2022","174,97","176,22","176,43","173,27","1,77M","-1,32%"
"13.01.2022","177,31","181,45","182,29","176,86","1,89M","-1,95%"
"12.01.2022","180,83","193,00","193,00","180,45","2,84M","-6,63%"
"11.01.2022","193,68","189,75","193,82","187,40","865,89K","2,36%"
"10.01.2022","189,21","190,29","190,85","185,22","1,17M","-1,24%"
"07.01.2022","191,58","190,50","192,32","187,94","975,54K","0,82%"
"06.01.2022","190,02","189,50","190,88","187,22","1,08M","1,35%"
"05.01.2022","187,48","196,64","197,87","187,16","1,42M","-3,92%"
"04.01.2022","195,12","192,06","196,79","192,03","1,08M","0,28%"
"03.01.2022","194,58","197,24","198,87","193,62","933,63K","-1,05%"
"31.12.2021","196,64","198,02","199,21","196,50","555,62K","-0,76%"
"30.12.2021","198,14","198,08","199,83","197,36","542,70K","0,30%"
"29.12.2021","197,54","199,26","200,90","196,96","683,39K","-0,94%"
"28.12.2021","199,41","199,69","200,82","198,08","629,75K","0,05%"
"27.12.2021","199,32","196,11","199,42","195,96","528,63K","2,06%"
"23.12.2021","195,29","192,81","196,45","192,55","701,32K","1,69%"
"22.12.2021","192,05","191,07","192,45","189,57","632,21K","0,77%"
"21.12.2021","190,58","193,03","193,03","189,37","951,68K","0,92%"
"20.12.2021","188,84","190,17","191,44","186,80","1,04M","-2,34%"
"17.12.2021","193,36","192,88","195,54","188,63","2,54M","1,44%"
"16.12.2021","190,62","196,64","196,85","190,52","1,56M","-1,59%"
"15.12.2021","193,69","189,13","194,37","187,58","1,30M","1,93%"
"14.12.2021","190,02","192,08","193,04","188,74","1,46M","-2,11%"
"13.12.2021","194,12","196,00","196,22","191,58","1,03M","-1,05%"
"10.12.2021","196,17","200,69","200,90","193,89","1,65M","-1,62%"
"09.12.2021","199,41","203,00","203,00","198,43","1,15M","-2,09%"
"08.12.2021","203,67","204,55","204,68","202,06","792,32K","-0,27%"
"07.12.2021","204,22","200,42","204,60","200,14","945,92K","3,49%"
"06.12.2021","197,33","197,82","198,96","194,92","1,05M","0,88%"
"03.12.2021","195,60","202,10","202,35","193,15","1,40M","-3,03%"
"02.12.2021","201,72","196,03","203,10","196,03","1,00M","2,90%"
"01.12.2021","196,03","203,40","204,59","195,88","1,12M","-1,96%"
"30.11.2021","199,95","204,81","207,03","198,78","2,09M","-3,42%"
"29.11.2021","207,02","205,88","208,30","204,07","915,44K","2,16%"
"26.11.2021","202,64","201,56","205,03","199,45","862,85K","-2,44%"
"24.11.2021","207,70","206,76","208,65","204,17","1,04M","-0,32%"
"23.11.2021","208,37","207,93","210,38","205,87","964,16K","0,57%"
"22.11.2021","207,18","211,30","212,90","207,06","919,26K","-1,60%"
"19.11.2021","210,54","210,18","212,81","206,94","993,45K","0,27%"
"18.11.2021","209,97","211,91","213,25","209,23","596,17K","-0,53%"
"17.11.2021","211,09","214,56","215,01","210,67","679,58K","-1,88%"
"16.11.2021","215,14","215,79","217,24","214,41","597,41K","-0,36%"
"15.11.2021","215,91","217,29","218,42","215,39","487,37K","-0,49%"
"12.11.2021","216,98","214,78","217,45","214,14","676,63K","1,36%"
"11.11.2021","214,07","214,81","215,60","212,90","636,25K","0,47%"
"10.11.2021","213,06","218,00","218,68","211,87","1,16M","-3,00%"
"09.11.2021","219,66","221,08","222,50","217,79","596,05K","-0,74%"
"08.11.2021","221,29","222,48","222,73","219,89","717,98K","0,10%"
"05.11.2021","221,07","221,54","223,36","220,23","865,44K","0,66%"
